CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
11000051,Pedro,Martinez,Garcia,pedro.martinez.11000051@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000051,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,25,1,14,40,Reprobado
11000051,Pedro,Martinez,Garcia,pedro.martinez.11000051@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000051,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,29,2,7,38,Reprobado
11000052,Laura,Ramirez,Lopez,laura.ramirez.11000052@test.com,F,"Don Bosco",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000052,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,22,13,32,67,Aprobado
11000052,Laura,Ramirez,Lopez,laura.ramirez.11000052@test.com,F,"Don Bosco",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000052,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,21,10,5,36,Reprobado
11000052,Laura,Ramirez,Lopez,laura.ramirez.11000052@test.com,F,"Don Bosco",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000052,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,17,14,16,47,Reprobado
11000052,Laura,Ramirez,Lopez,laura.ramirez.11000052@test.com,F,"Don Bosco",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000052,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,1,22,14,37,Reprobado
11000053,Fernando,Sanchez,Vargas,fernando.sanchez.11000053@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000053,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,26,5,25,56,Reprobado
11000053,Fernando,Sanchez,Vargas,fernando.sanchez.11000053@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000053,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,8,5,7,20,Reprobado
11000053,Fernando,Sanchez,Vargas,fernando.sanchez.11000053@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000053,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,19,16,9,44,Reprobado
11000053,Fernando,Sanchez,Vargas,fernando.sanchez.11000053@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000053,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,25,11,4,40,Reprobado
11000054,Luis,Ramirez,Sanchez,luis.ramirez.11000054@test.com,M,Uboldi,Cochabamba,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000054,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,5,22,0,27,Reprobado
11000054,Luis,Ramirez,Sanchez,luis.ramirez.11000054@test.com,M,Uboldi,Cochabamba,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000054,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,8,4,23,35,Reprobado
11000054,Luis,Ramirez,Sanchez,luis.ramirez.11000054@test.com,M,Uboldi,Cochabamba,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000054,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,23,5,0,28,Reprobado
11000054,Luis,Ramirez,Sanchez,luis.ramirez.11000054@test.com,M,Uboldi,Cochabamba,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000054,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,24,24,14,62,Aprobado
11000055,Roberto,Rodriguez,Perez,roberto.rodriguez.11000055@test.com,M,"La Salle","Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000055,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,16,24,27,67,Aprobado
11000055,Roberto,Rodriguez,Perez,roberto.rodriguez.11000055@test.com,M,"La Salle","Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000055,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,32,1,28,61,Aprobado
11000055,Roberto,Rodriguez,Perez,roberto.rodriguez.11000055@test.com,M,"La Salle","Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000055,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,17,27,34,78,Aprobado
11000055,Roberto,Rodriguez,Perez,roberto.rodriguez.11000055@test.com,M,"La Salle","Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000055,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,6,21,28,55,Reprobado
11000056,Jose,Fernandez,Lopez,jose.fernandez.11000056@test.com,M,"Nacional Florida",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000056,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,0,10,17,27,Reprobado
11000056,Jose,Fernandez,Lopez,jose.fernandez.11000056@test.com,M,"Nacional Florida",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000056,FIS100,M002,11500005,Diego,Lopez,Fisico,25,29,7,10,46,Reprobado
11000056,Jose,Fernandez,Lopez,jose.fernandez.11000056@test.com,M,"Nacional Florida",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000056,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,22,25,1,48,Reprobado
11000056,Jose,Fernandez,Lopez,jose.fernandez.11000056@test.com,M,"Nacional Florida",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000056,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,25,21,3,49,Reprobado
11000057,Jose,Gomez,Gomez,jose.gomez.11000057@test.com,M,Marista,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-11000057,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,5,11,22,38,Reprobado
11000057,Jose,Gomez,Gomez,jose.gomez.11000057@test.com,M,Marista,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-11000057,FIS100,M002,11500005,Diego,Lopez,Fisico,25,20,28,16,64,Aprobado
11000057,Jose,Gomez,Gomez,jose.gomez.11000057@test.com,M,Marista,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-11000057,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,13,15,3,31,Reprobado
11000057,Jose,Gomez,Gomez,jose.gomez.11000057@test.com,M,Marista,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-11000057,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,10,18,18,46,Reprobado
11000058,Andres,Fernandez,Rodriguez,andres.fernandez.11000058@test.com,M,Uboldi,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000058,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,6,1,3,10,Reprobado
11000058,Andres,Fernandez,Rodriguez,andres.fernandez.11000058@test.com,M,Uboldi,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000058,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,22,19,6,47,Reprobado
11000058,Andres,Fernandez,Rodriguez,andres.fernandez.11000058@test.com,M,Uboldi,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000058,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,5,30,10,45,Reprobado
11000058,Andres,Fernandez,Rodriguez,andres.fernandez.11000058@test.com,M,Uboldi,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000058,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,32,25,34,91,Aprobado
11000059,Miguel,Perez,Gomez,miguel.perez.11000059@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000059,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,2,30,22,54,Reprobado
11000059,Miguel,Perez,Gomez,miguel.perez.11000059@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000059,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,14,19,22,55,Reprobado
11000059,Miguel,Perez,Gomez,miguel.perez.11000059@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000059,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,33,3,22,58,Reprobado
11000059,Miguel,Perez,Gomez,miguel.perez.11000059@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000059,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,29,12,22,63,Aprobado
11000060,Gabriela,Fernandez,Fernandez,gabriela.fernandez.11000060@test.com,F,Espana,"Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000060,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,24,19,7,50,Reprobado
11000060,Gabriela,Fernandez,Fernandez,gabriela.fernandez.11000060@test.com,F,Espana,"Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000060,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,19,25,6,50,Reprobado
11000060,Gabriela,Fernandez,Fernandez,gabriela.fernandez.11000060@test.com,F,Espana,"Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000060,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,29,28,17,74,Aprobado
11000060,Gabriela,Fernandez,Fernandez,gabriela.fernandez.11000060@test.com,F,Espana,"Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000060,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,16,3,5,24,Reprobado
11000061,Carlos,Sanchez,Ramirez,carlos.sanchez.11000061@test.com,M,"Domingo Savio",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000061,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,11,10,25,46,Reprobado
11000061,Carlos,Sanchez,Ramirez,carlos.sanchez.11000061@test.com,M,"Domingo Savio",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000061,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,1,9,27,37,Reprobado
11000061,Carlos,Sanchez,Ramirez,carlos.sanchez.11000061@test.com,M,"Domingo Savio",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000061,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,22,27,33,82,Aprobado
11000061,Carlos,Sanchez,Ramirez,carlos.sanchez.11000061@test.com,M,"Domingo Savio",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000061,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,17,17,15,49,Reprobado
11000062,Gabriela,Gomez,Ramirez,gabriela.gomez.11000062@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000062,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,12,11,24,47,Reprobado
11000062,Gabriela,Gomez,Ramirez,gabriela.gomez.11000062@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000062,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,13,3,15,31,Reprobado
11000062,Gabriela,Gomez,Ramirez,gabriela.gomez.11000062@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000062,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,2,33,27,62,Aprobado
11000062,Gabriela,Gomez,Ramirez,gabriela.gomez.11000062@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000062,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,33,26,17,76,Aprobado
11000063,Daniela,Lopez,Torres,daniela.lopez.11000063@test.com,F,Espana,Sucre,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000063,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,14,33,2,49,Reprobado
11000063,Daniela,Lopez,Torres,daniela.lopez.11000063@test.com,F,Espana,Sucre,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000063,FIS100,M002,11500005,Diego,Lopez,Fisico,25,4,12,29,45,Reprobado
11000063,Daniela,Lopez,Torres,daniela.lopez.11000063@test.com,F,Espana,Sucre,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000063,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,0,28,1,29,Reprobado
11000063,Daniela,Lopez,Torres,daniela.lopez.11000063@test.com,F,Espana,Sucre,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000063,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,28,6,15,49,Reprobado
11000064,Daniela,Rodriguez,Lopez,daniela.rodriguez.11000064@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000064,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,9,1,28,38,Reprobado
11000064,Daniela,Rodriguez,Lopez,daniela.rodriguez.11000064@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000064,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,22,14,33,69,Aprobado
11000064,Daniela,Rodriguez,Lopez,daniela.rodriguez.11000064@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000064,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,26,25,4,55,Reprobado
11000064,Daniela,Rodriguez,Lopez,daniela.rodriguez.11000064@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000064,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,8,14,19,41,Reprobado
11000065,Ricardo,Fernandez,Torres,ricardo.fernandez.11000065@test.com,M,Espana,Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000065,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,28,22,19,69,Aprobado
11000065,Ricardo,Fernandez,Torres,ricardo.fernandez.11000065@test.com,M,Espana,Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000065,FIS100,M001,11500001,Elena,Rojas,Fisico,11,19,27,16,62,Aprobado
11000065,Ricardo,Fernandez,Torres,ricardo.fernandez.11000065@test.com,M,Espana,Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000065,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,8,22,1,31,Reprobado
11000065,Ricardo,Fernandez,Torres,ricardo.fernandez.11000065@test.com,M,Espana,Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000065,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,12,8,24,44,Reprobado
11000066,Diego,Fernandez,Rojas,diego.fernandez.11000066@test.com,M,Marista,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000066,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,11,14,22,47,Reprobado
11000066,Diego,Fernandez,Rojas,diego.fernandez.11000066@test.com,M,Marista,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000066,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,22,30,13,65,Aprobado
11000066,Diego,Fernandez,Rojas,diego.fernandez.11000066@test.com,M,Marista,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000066,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,16,25,26,67,Aprobado
11000066,Diego,Fernandez,Rojas,diego.fernandez.11000066@test.com,M,Marista,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000066,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,30,8,20,58,Reprobado
11000067,Pedro,Garcia,Lopez,pedro.garcia.11000067@test.com,M,"La Salle",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000067,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,14,32,25,71,Aprobado
11000067,Pedro,Garcia,Lopez,pedro.garcia.11000067@test.com,M,"La Salle",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000067,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,14,6,22,42,Reprobado
11000067,Pedro,Garcia,Lopez,pedro.garcia.11000067@test.com,M,"La Salle",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000067,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,24,5,26,55,Reprobado
11000067,Pedro,Garcia,Lopez,pedro.garcia.11000067@test.com,M,"La Salle",Oruro,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000067,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,27,13,3,43,Reprobado
11000068,Lucia,Vargas,Rodriguez,lucia.vargas.11000068@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-11000068,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,30,0,0,30,Reprobado
11000068,Lucia,Vargas,Rodriguez,lucia.vargas.11000068@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-11000068,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,15,14,2,31,Reprobado
11000068,Lucia,Vargas,Rodriguez,lucia.vargas.11000068@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-11000068,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,25,17,5,47,Reprobado
11000068,Lucia,Vargas,Rodriguez,lucia.vargas.11000068@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-11000068,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,31,31,15,77,Aprobado
11000069,Jorge,Torres,Garcia,jorge.torres.11000069@test.com,M,"La Salle",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000069,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,31,10,8,49,Reprobado
11000069,Jorge,Torres,Garcia,jorge.torres.11000069@test.com,M,"La Salle",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000069,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,8,2,6,16,Reprobado
11000069,Jorge,Torres,Garcia,jorge.torres.11000069@test.com,M,"La Salle",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000069,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,8,11,32,51,Reprobado
11000069,Jorge,Torres,Garcia,jorge.torres.11000069@test.com,M,"La Salle",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-11000069,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,13,16,25,54,Reprobado
11000070,Pedro,Perez,Fernandez,pedro.perez.11000070@test.com,M,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000070,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,0,19,16,35,Reprobado
11000070,Pedro,Perez,Fernandez,pedro.perez.11000070@test.com,M,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000070,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,23,7,24,54,Reprobado
11000070,Pedro,Perez,Fernandez,pedro.perez.11000070@test.com,M,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000070,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,16,28,29,73,Aprobado
11000070,Pedro,Perez,Fernandez,pedro.perez.11000070@test.com,M,Evangelico,Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000070,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,4,9,17,30,Reprobado
11000071,Paula,Fernandez,Lopez,paula.fernandez.11000071@test.com,F,Marista,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000071,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,20,19,8,47,Reprobado
11000071,Paula,Fernandez,Lopez,paula.fernandez.11000071@test.com,F,Marista,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000071,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,15,19,11,45,Reprobado
11000071,Paula,Fernandez,Lopez,paula.fernandez.11000071@test.com,F,Marista,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000071,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,9,19,10,38,Reprobado
11000071,Paula,Fernandez,Lopez,paula.fernandez.11000071@test.com,F,Marista,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000071,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,8,15,15,38,Reprobado
11000072,Carlos,Rojas,Garcia,carlos.rojas.11000072@test.com,M,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000072,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,23,17,4,44,Reprobado
11000072,Carlos,Rojas,Garcia,carlos.rojas.11000072@test.com,M,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000072,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,29,27,2,58,Reprobado
11000072,Carlos,Rojas,Garcia,carlos.rojas.11000072@test.com,M,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000072,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,10,19,7,36,Reprobado
11000072,Carlos,Rojas,Garcia,carlos.rojas.11000072@test.com,M,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000072,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,26,5,9,40,Reprobado
11000073,Laura,Fernandez,Vargas,laura.fernandez.11000073@test.com,F,Uboldi,Pando,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000073,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,3,2,31,36,Reprobado
11000073,Laura,Fernandez,Vargas,laura.fernandez.11000073@test.com,F,Uboldi,Pando,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000073,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,32,26,7,65,Aprobado
11000073,Laura,Fernandez,Vargas,laura.fernandez.11000073@test.com,F,Uboldi,Pando,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000073,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,1,32,22,55,Reprobado
11000073,Laura,Fernandez,Vargas,laura.fernandez.11000073@test.com,F,Uboldi,Pando,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000073,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,26,26,25,77,Aprobado
11000074,Valeria,Garcia,Rodriguez,valeria.garcia.11000074@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000074,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,33,28,27,88,Aprobado
11000074,Valeria,Garcia,Rodriguez,valeria.garcia.11000074@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000074,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,23,27,25,75,Aprobado
11000074,Valeria,Garcia,Rodriguez,valeria.garcia.11000074@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000074,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,14,19,20,53,Reprobado
11000074,Valeria,Garcia,Rodriguez,valeria.garcia.11000074@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000074,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,1,8,29,38,Reprobado
11000075,Diego,Perez,Sanchez,diego.perez.11000075@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000075,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,21,33,4,58,Reprobado
11000075,Diego,Perez,Sanchez,diego.perez.11000075@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000075,FIS100,M001,11500001,Elena,Rojas,Fisico,11,12,15,27,54,Reprobado
11000075,Diego,Perez,Sanchez,diego.perez.11000075@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000075,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,31,25,24,80,Aprobado
11000075,Diego,Perez,Sanchez,diego.perez.11000075@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000075,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,24,17,22,63,Aprobado
11000076,Gabriela,Martinez,Fernandez,gabriela.martinez.11000076@test.com,F,Uboldi,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000076,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,6,8,23,37,Reprobado
11000076,Gabriela,Martinez,Fernandez,gabriela.martinez.11000076@test.com,F,Uboldi,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000076,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,23,11,5,39,Reprobado
11000076,Gabriela,Martinez,Fernandez,gabriela.martinez.11000076@test.com,F,Uboldi,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000076,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,13,30,25,68,Aprobado
11000076,Gabriela,Martinez,Fernandez,gabriela.martinez.11000076@test.com,F,Uboldi,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000076,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,0,14,5,19,Reprobado
11000077,Paula,Ramirez,Ramirez,paula.ramirez.11000077@test.com,F,Marista,Oruro,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000077,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,25,30,15,70,Aprobado
11000077,Paula,Ramirez,Ramirez,paula.ramirez.11000077@test.com,F,Marista,Oruro,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000077,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,24,9,18,51,Reprobado
